MutationType   SelectionCoeff   GENIE_counts
Multi   0.434147016794904   0
Multi   1.05526697427966   0
Single   1.12304491015758   0
Single   0.394657049012969   0
Single   1.29078427070444   0
Multi   1.39758868479992   0
Multi   3.45095086134923   0
Single   0.8509240981489   0
Multi   0.387111668769954   0
Multi   3.12241084670215   0
Multi   0.343077075238667   0
Multi   1.42484738971145   0
Single   0.22692695284315   0
Multi   1.74809844644963   0
Multi   0.696076026058473   0
Multi   0.844476533088649   0
Single   1.59547763414851   0
Multi   2.25783451231338   0
Multi   0.218193601623153   0
Multi   0.68814063702909   0
Multi   0.20444491234568   0
Multi   1.04023492756062   0
Multi   0.954610528203492   0
Multi   1.3911603826144   0
Multi   0.21320617119836   0
Multi   0.40372896114849   0
Single   1.39499540376743   0
Multi   1.06914138163835   0
Single   1.31287773046352   0
Single   0.371910988672607   0
Multi   0.514599704992898   0
Multi   2.52718446293693   0
Multi   1.99375855539305   0
Multi   0.00117515939450764   0
Multi   2.73866737965657   0
Single   1.49590267376969   7
Multi   2.38973122913456   0
Multi   2.34400891520858   0
Multi   0.420152150006402   0
Multi   2.14057391236223   0
Multi   1.35852620848079   0
Single   1.3340353424223   0
Single   0.703641385033647   1
Multi   3.2580283699823   0
Single   1.500368545228   0
Multi   1.55654299015371   0
Single   0.754048531131121   0
Multi   2.02243880666636   0
Multi   1.27371311438253   0
Multi   2.19914044086039   0
Single   1.26443480304651   1
Single   1.21086197600393   0
Multi   0.11090015134245   0
Single   0.415922256911022   0
Multi   4.43674194767934   0
Multi   2.45036627544964   0
Single   0.978158128934297   0
Multi   1.01120161549931   0
Multi   2.42516231469607   0
Multi   2.1468461880892   0
Multi   2.48994969609155   0
Multi   1.9773236009058   0
Multi   0.331888122142154   0
Single   1.83225192973034   0
Multi   2.02666374354879   0
Single   1.06165532961201   0
Multi   2.17982519612275   0
Single   0.191136811137617   0
Multi   3.00699014794093   0
Single   0.656390245544899   0
Multi   0.522943029277862   0
Multi   1.29366665763818   0
Multi   0.806115351626008   0
Single   0.789614743814429   0
Multi   1.15319453597404   0
Single   1.07521787707832   0
Multi   0.792256027200474   0
Multi   1.33067958205657   0
Multi   0.0217730350348317   0
Single   1.16162097236138   0
Single   1.08265797575404   0
Multi   1.98573183482028   0
Multi   2.02187306163137   0
Multi   1.23292528628866   0
Multi   0.49098805252037   0
Multi   1.26710568144177   0
Multi   1.45774272327275   0
Multi   1.7484410120845   0
Multi   1.00846920550411   0
Multi   2.57539259939723   0
Single   1.34340155022472   0
Multi   0.128159150909047   0
Multi   1.247454949063   0
Multi   1.81369673225063   0
Multi   1.80807766375212   0
Multi   1.2208735385147   0
Multi   1.73179509188196   0
Multi   2.19576245879473   0
Single   1.36270356695162   0
Multi   0.42176581729732   0
Multi   1.75702184505696   0
Single   0.594731835636196   0
Single   1.8182510084751   0
Multi   1.70695905752199   0
Multi   1.91467226560032   0
Single   0.368179769953362   0
Multi   1.86545432472061   0
Multi   0.472830653373339   0
Multi   1.17026197182751   0
Multi   2.5848163265653   0
Multi   1.79593012299457   0
Multi   4.26964683883427   0
Multi   3.69974196011996   0
Single   1.20674158994218   0
Single   3.09413806480119   0
Multi   1.58958495025512   0
Multi   3.44114225230004   0
Multi   4.79106666307358   0
Multi   3.37809506315343   0
Multi   0.846025176914314   0
Multi   1.20088723076572   0
Multi   3.92992675155103   0
Multi   1.25240481689176   0
Single   2.65510272477165   1
Single   1.12205093037136   0
Multi   0.527787222818656   0
Multi   0.131951311533822   0
Single   0.557964252121969   0
Single   0.380992995611226   0
Single   0.815625481536187   4
Single   2.11232787267604   2
Multi   0.975893764067294   0
Multi   1.59682193249591   0
Multi   2.3355567646337   0
Multi   1.33014045069232   0
Multi   4.2887125324184   0
Multi   4.10981904939922   0
Multi   1.70475739035194   0
Multi   1.26896316567794   0
Single   1.22498696234871   3
Multi   1.02843494625346   0
Single   0.759017397502683   10
Multi   1.06660562392754   0
Single   3.62249846066445   2
Multi   1.75519104118462   0
Single   2.9826630383759   3
Single   1.42358308468014   0
Multi   1.68171887526505   0
Multi   4.75901003688143   0
Multi   2.63444600329589   0
Multi   1.89434630377943   0
Multi   4.06509547389482   0
Multi   1.06708826371726   0
Single   3.5945686444228   15
Single   3.34066905450086   6
Multi   5.39430952072992   0
Single   0.932596996071979   0
Multi   4.22045701853562   0
Single   2.66913119692205   2
Multi   4.47380087152916   0
Multi   4.67030522878643   0
Multi   3.75491109246601   0
Multi   4.22835279839839   0
Single   3.02336156140745   0
Multi   4.82869813551737   0
Multi   4.33835875133567   0
Multi   4.63700503404755   0
Single   3.1524434843898   3
Multi   3.20738014850729   0
Multi   3.47204706895737   0
Multi   1.09558234991314   0
Single   1.27533303185971   5
Single   0.712889816203462   0
Multi   0.86674458231409   0
Single   2.17619208015407   0
Multi   4.77463053518239   0
Multi   4.46343580669214   0
Single   3.60528466809514   36
Multi   4.82036261154138   0
Multi   4.31685328539498   0
Multi   4.38270470657271   0
Multi   3.93056294475107   0
Multi   3.77640661470073   0
Multi   4.45373182911394   0
Multi   4.95238235472614   0
Single   3.17369095260609   4
Multi   4.78991346232888   0
Multi   4.49516759243421   0
Single   3.3322205383503   1
Multi   3.71302127092451   0
Multi   4.39516965570083   0
Single   1.92841189602701   10
Multi   2.51510446940843   0
Single   1.06867793890822   1
Multi   1.12564144318317   0
Multi   1.78346261528371   0
Multi   0.032396224757115   0
Multi   1.06215231461386   0
Multi   0.365622182839532   0
Multi   1.03595525000383   0
Single   0.532222812147801   0
Single   2.34074526275667   0
Multi   0.324410727140963   0
Multi   0.962843381068346   0
Single   1.14460606004414   0
Single   1.7167188379525   1
Single   0.4208768225796   0
Multi   1.10202243739628   0
Multi   0.679389368890772   0
Multi   0.0885772492235309   0
Multi   1.70582140901389   0
Multi   0.59178199452459   0
Multi   1.75036016731295   0
Single   0.264646778300866   0
Multi   0.793081717585052   0
Multi   1.5895695180999   0
Single   0.203902569356474   0
Multi   1.83839282116938   0
Multi   0.808576526737238   0
Single   3.12700376142873   0
Multi   0.550218212527668   0
Multi   0.725326690051938   0
Single   0.863435701956968   0
Single   0.138040887444745   0
Single   0.21111728170677   0
Multi   2.16313747512366   0
Multi   0.148420466163004   0
Multi   2.48824886911875   0
Multi   3.41139105624463   0
Multi   0.119177373065861   0
Multi   2.35724435973467   0
Multi   4.55808102514402   0
Multi   4.53532980704531   0
Single   2.42037916865771   8
Multi   4.57799938715296   0
Single   3.02957521718327   2
Single   0.217030437609652   0
Multi   3.44084451434726   0
Multi   4.68218639177074   0
Single   3.30758015170437   2
Multi   4.05946811066191   0
Single   2.73094908562353   3
Multi   3.85837106219931   1
Multi   4.10284940180403   0
Single   3.26882911072853   7
Multi   4.90369189013743   0
Multi   4.50192733276814   0
Multi   3.0639657347937   0
Multi   1.93842452066608   0
Multi   0.344938689534118   0
Multi   1.43807887321389   0
Single   0.765284669827158   0
Multi   2.24969476000722   0
Multi   4.73830243283416   0
Multi   0.306573310354402   0
Single   1.58667435776825   0
Single   3.76184837347446   5
Single   0.738080371021002   0
Multi   4.21348057859493   0
Multi   3.06034228645069   0
Multi   4.37638534814567   0
Multi   1.58079114047168   0
Multi   0.706658328865444   0
Single   1.10213816939917   2
Single   2.78808499289984   0
Multi   4.26502323147676   0
Multi   4.61546499454989   0
Single   3.52733847574338   0
Multi   2.76740812801299   0
Multi   5.29464094825632   0
Multi   0.50096747218243   0
Multi   4.3132932811269   0
Multi   4.09150372198884   0
Single   3.68864824713694   10
Multi   5.47237188405452   0
Multi   3.93006656437953   0
Multi   5.04974285734743   0
Multi   4.46990270372113   0
Multi   4.52072425878788   0
Single   2.52622241185874   3
Single   2.81354299374556   28
Multi   4.43677023216355   0
Single   3.8454507945054   1
Single   3.51247150143707   29
Multi   5.11802349602187   0
Single   3.10984736164262   2
Multi   4.49685882468882   0
Multi   4.76660810560716   0
Multi   4.78342850165464   0
Single   1.71079322697445   1
Multi   1.61317080495397   0
Multi   2.28381593227749   0
Multi   3.57401277350575   0
Multi   4.40602383363145   0
Multi   2.61080380611081   0
Multi   3.89414086982192   0
Multi   3.93167195320571   0
Single   0.781417236156404   0
Single   2.73521051144669   2
Single   0.588953805186639   0
Multi   4.24754525251785   0
Multi   4.09702209013129   0
Multi   4.02383790292293   0
Single   2.95350112522327   2
Multi   4.43493349086816   0
Single   2.32453127071265   4
Single   0.266602598755955   0
Multi   4.69342233951275   0
Multi   0.835659218443376   0
Multi   3.05624695630457   0
Multi   4.56455398685706   0
Multi   0.389779390289008   0
Single   3.89127465419709   7
Multi   4.27901570554656   0
Multi   4.6362390783816   0
Multi   3.76183434581595   0
Multi   4.44394048154977   0
Single   3.29562053322892   2
Multi   4.10775551153502   0
Single   2.99394862129706   10
Multi   4.96681990020874   0
Multi   4.75309370288589   0
Multi   4.4004716296482   0
Multi   4.16517197966848   0
Multi   4.21284324189706   0
Single   3.55748637856114   2
Multi   5.00091459166631   0
Single   3.68042667176916   3
Multi   2.27781566879919   0
Multi   2.3940977943568   0
Multi   2.97460603220541   0
Multi   4.7030878503359   0
Multi   4.65728478734355   0
Single   2.60162581888858   16
Single   3.77246767415433   2
Multi   5.0406218956979   0
Multi   0.237303296162284   0
Multi   4.0002419008358   0
Multi   2.09642425203434   0
Multi   3.94019276565475   0
Multi   5.24207133066144   0
Multi   5.11626093983818   0
Multi   4.40694505702927   0
Single   2.99839092089229   7
Single   2.63385015390226   3
Multi   0.581258905125155   0
Multi   0.191995329135503   0
Single   4.24709324073865   4
Single   3.1197922824913   27
Single   1.37503076637286   4
Multi   1.48770720367109   0
Multi   1.90289476749706   0
Multi   0.258057012864549   0
Multi   4.49242953438051   0
Single   3.08287165124448   4
Multi   2.504742362558   0
Multi   0.416311467730495   0
Single   0.939959592702747   0
Multi   0.680173972055085   0
Single   0.200404590452471   0
Multi   2.0777724469997   0
Single   3.96107677991825   2
Single   0.766622451665263   0
Multi   0.197793394547514   0
Multi   0.132910101621669   0
Multi   4.84711342861627   0
Multi   1.37600501971671   0
Single   0.686342627751003   12
Multi   0.174647125072649   0
Multi   0.684640104087519   0
Multi   5.15216807165094   0
Multi   4.91425383927261   0
Multi   3.87607157112604   0
Multi   0.959123881424424   0
Multi   0.374696643199105   0
Multi   0.219925054137055   0
Single   0.370410294688215   0
Multi   0.2599362800605   0
Single   0.260782119784914   0
Multi   1.56025342829842   0
Multi   2.13116332728061   0
Multi   0.0358931339218514   0
Multi   2.47737481565884   0
Multi   0.720845033107081   0
Multi   2.50243784378768   0
Single   0.490556684328741   0
Multi   0.681383603688526   0
Multi   0.554258248073654   0
Single   2.60834465335806   0
Multi   0.129393890929481   0
Multi   4.58987232473699   0
Multi   0.447589264322628   0
Multi   3.68891586620438   0
Single   3.42185576711858   7
Multi   1.08604151270968   0
Multi   1.97435332748741   0
Single   0.313668201356875   0
Single   0.412181852628763   1
Single   2.76767882929738   8
Multi   1.56891270318221   0
Multi   1.61385374296801   0
Multi   2.47527840321481   0
Multi   1.98948725320358   0
Multi   0.561787260739869   0
Multi   1.16268746898249   0
Multi   4.10094629482455   0
Single   2.63480361642727   1
Multi   3.8667982190152   0
Multi   2.81943352620865   0
Multi   1.46144920298955   0
Multi   1.63752478418685   0
Multi   4.20829795433413   0
Single   0.248397241509507   0
Single   1.19841443886486   1
Multi   3.78449428829369   0
Single   2.09389213746963   0
Single   1.66037425844829   0
Multi   0.148454988600682   0
Single   0.472331188230766   1
Multi   1.06337133770887   0
Multi   4.48921486446754   0
Multi   3.96916629029298   0
Single   2.25852359048119   1
Single   1.31487393582728   0
Multi   1.00563851444788   0
Multi   0.514345135927538   0
Multi   2.64731583764409   0
Multi   0.874336380943   0
Multi   1.79066925759264   0
Multi   0.274452203758697   0
Multi   1.9313766805763   0
Multi   2.09175569854049   0
Multi   0.246934883833771   0
Multi   0.776682147859833   0
Single   0.342946949470714   0
Single   1.92793624464193   0
Multi   1.79927888771421   0
Multi   1.57585915047365   0
Single   0.69108903076653   0
Multi   0.872923573988259   0
Multi   2.72578790642021   0
Multi   2.30373481711291   0
Multi   2.56285912064662   0
Multi   2.13914192450499   0
Multi   4.8319560148095   0
Multi   4.62038666826114   0
Single   1.12346655655835   0
Single   4.63441016950213   2
Multi   4.26021282198551   0
Multi   0.728299317854698   0
Multi   4.79348386128729   0
Multi   3.49471725481117   0
Multi   0.99362011987755   0
Multi   3.93478850289556   0
Multi   4.24692819059301   0
Multi   4.37648253029838   0
Single   3.41217065504427   3
Single   1.50021816063284   0
Multi   1.30305875043306   0
Multi   2.66871124286648   0
Single   3.60009995978925   5
Single   3.21238777476369   19
Single   1.02265203349128   2
Single   0.569584862513584   0
Multi   0.993953511385861   0
Multi   1.02785960536207   0
Multi   1.68071721277447   0
Multi   2.43746434527855   0
Multi   0.597504555111037   0
Single   0.445420544720947   1
Multi   0.169761930200919   0
Multi   0.73345538968565   0
Single   1.96970194509415   2
Multi   1.36285608793897   0
Multi   1.2782992754445   0
Multi   0.6344745669934   0
Single   0.901155727673585   0
Single   0.942121669854032   0
Single   0.237288824918095   0
Multi   0.969037047063873   0
Multi   3.82224198949652   0
Multi   0.926030923553951   0
Multi   2.56887061980155   0
Single   2.96896586924   4
Multi   0.82555223018703   0
Multi   3.24937942968608   0
Multi   5.0461963749393   0
Single   2.58352759813915   2
Multi   3.767322393145   0
Single   2.45188991892867   4
Multi   5.01010865814469   0
Multi   4.06365606650124   0
Single   1.29244187239683   0
Single   3.05964131493926   12
Multi   4.87384978837128   0
Multi   4.88942015957241   0
Multi   3.93347139525444   0
Multi   4.17894185765372   0
Multi   4.86815824550891   0
Multi   3.29220467475045   0
Multi   4.61957757256598   0
Multi   4.77286062520955   0
Multi   3.16746736675295   0
Multi   2.16399564260403   0
Multi   0.699588559001868   0
Multi   2.15611024505153   0
Multi   1.52299117596275   0
Single   1.81334263520186   0
Multi   0.458288100271735   0
Multi   1.06118288958249   0
Single   1.50245890242357   1
Multi   3.17429456728849   0
Single   0.295292604936044   0
Single   1.01727320344372   0
Multi   2.62144633065464   0
Multi   0.0173087930740844   0
Single   3.04235332874891   2
Single   0.740995711986311   0
Multi   1.15293379235063   0
Multi   1.4184117232569   0
Multi   2.73680048822183   0
Multi   4.25741253988724   0
Multi   1.51727022153619   0
Single   0.784938692475282   10
Multi   3.13502924205815   0
Multi   1.2634252751202   0
Multi   1.45902749529042   0
Multi   4.88661943349995   0
Multi   4.16733861262239   0
Multi   1.34989302873068   0
Multi   4.55499796580129   0
Multi   4.47315713590231   0
Multi   1.08075014419694   0
Multi   4.23664688066907   0
Single   0.21021692732081   1
Multi   4.38645687138023   0
Single   3.33425852777264   3
Single   3.64054954619807   2
Single   3.69455447809961   3
Multi   4.41515175860806   0
Multi   3.39733528415581   0
Single   0.953381479557652   0
Multi   4.83088757102231   0
Multi   1.17812016079718   0
Multi   2.18358401535274   0
Multi   1.27333696091865   0
Single   1.05381011850944   1
Multi   3.91269837867427   0
Multi   2.06925814709629   0
Multi   1.0743008901386   0
Single   3.02439774131812   2
Multi   0.351312967615666   0
Multi   0.889809626526166   0
Single   1.12002294591931   0
Multi   1.35758797958635   0
Multi   1.65145780454125   0
Multi   4.84776729090019   0
Multi   2.02965861649174   0
Single   0.680602423319132   0
Single   0.841941614835155   0
Multi   1.92439966049068   0
Multi   2.5809924288042   0
Multi   1.33673364491001   0
Single   1.32793062084972   16
Single   1.11469355362062   0
Multi   0.75013957405645   0
Multi   2.13631535992616   0
Single   3.57724289364994   0
Multi   5.10949184638942   0
Single   1.03106193768731   0
Single   3.89393778103841   4
Multi   2.83015163211899   0
Single   1.48480550245342   0
Multi   5.57539419400504   0
Single   2.49425042938838   0
Multi   1.13760908101233   0
Multi   3.54707433237309   0
Multi   4.66634207191731   0
Multi   4.94654619284958   0
Multi   4.96935470893584   0
Multi   1.92486673599282   0
Multi   1.57507915794896   0
Multi   4.5427142263838   0
Multi   3.92541476675587   0
Multi   2.14572084243982   0
Single   0.865063509697073   0
Multi   2.29618384280465   0
Single   0.397072944730432   1
Multi   3.31590430538388   0
Single   1.2860388921862   0
Single   0.496837583939292   0
Multi   2.30812349435106   0
Multi   1.32601849320751   0
Multi   2.51061858336981   0
Multi   0.672908906150635   0
Single   1.18816429051184   0
Multi   4.30440486726393   0
Multi   1.24244722661591   0
Multi   2.04253945938973   0
Multi   3.33089460533064   0
Multi   1.55144897518916   0
Single   2.57574835870201   0
Multi   0.702317400419741   0
Single   1.19343294397496   0
Multi   2.53618522926245   0
Single   0.658151801274437   0
Multi   0.630032413938621   0
Single   0.805165428917156   0
Multi   3.13659407447104   0
Multi   1.6042514025922   0
Single   2.00836700200605   0
Multi   0.591861129034642   0
Multi   1.7779020377376   0
Multi   2.51473001222909   0
Multi   1.46788194908113   0
Multi   2.40389241146669   0
Multi   0.933063408730751   0
Multi   1.7153839574002   0
Single   2.71386891940248   0
Multi   0.717500301393224   0
Multi   3.01873144249665   0
Multi   2.53039047174273   0
Multi   0.526532195903666   0
Single   0.00069612516081094   0
Multi   2.28722183007652   0
Single   1.25151733315382   0
Multi   0.923578478658573   0
Multi   2.15622781817234   0
Multi   1.98078057799177   0
Multi   1.85434182730961   0
Multi   1.24178909741679   0
Multi   1.62380127391269   0
Multi   2.77110107370097   0
Single   0.512827773102973   0
Single   1.22263122347011   0
Multi   1.7172504024829   0
Multi   1.19053943150202   0
Single   2.81759309418976   0
Multi   2.43989875269865   0
Single   1.38446928130949   0
Single   2.62766704055618   0
Multi   0.870722976157863   0
Multi   1.72271106238928   0
Multi   1.44493167700582   0
Multi   2.40442425014399   0
Single   3.80411079013347   7
Multi   0.950258157015627   0
Multi   1.9796760628394   0
Multi   4.18259496419403   0
Multi   4.35821472539197   0
Multi   4.7583864129861   0
Multi   4.63462292445226   0
Single   1.79590929917595   8
Multi   2.39915215914022   0
Multi   5.59559404654288   0
Single   1.48271995185141   0
Multi   4.00395565967584   0
Multi   4.29143418069752   0
Multi   3.88885707364097   0
Single   4.54557910735232   5
Single   3.39964965210334   33
Single   2.54468035827063   5
Multi   2.28481256848005   0
Multi   4.64673853335967   0
Multi   4.53568377118203   0
Multi   2.51734183474525   0
Single   2.19309335181699   0
Multi   1.88357722873468   0
Multi   3.04532390313766   0
Multi   3.8814403322463   0
Multi   3.36420230099833   0
Multi   4.93457729655163   0
Multi   3.84650529246843   0
Multi   4.33081646856012   0
Multi   4.57477430581112   0
Multi   3.92900355001686   1
Single   2.68281359116842   26
Multi   4.04035232007388   0
Multi   3.54331914795323   0
Single   1.60393500120068   3
Single   2.4551556712936   4
Single   2.24556733262055   2
Single   2.48758540821446   1
Multi   3.593948096575   0
Multi   4.58166326230109   0
Multi   4.49493813143233   0
Multi   2.13088048173407   0
Single   2.35489970693931   0
Multi   0.848838792011027   0
Multi   0.670380910248549   0
Multi   0.733346721973068   0
Multi   2.935831529375   0
Single   1.01894144258128   0
Multi   1.00223155147466   0
Multi   1.25505965904332   0
Multi   1.54893289435779   0
Single   1.08616220012826   0
Single   0.281193207972148   0
Multi   1.28826265120876   0
Multi   0.349040608800243   0
Multi   1.44046251133932   0
Single   1.83490642161922   0
Multi   0.289718285309564   0
Single   0.225036175606387   2
Multi   0.587333315515788   0
Multi   4.00916861662155   1
Multi   1.41954003564117   0
Multi   2.65275601265381   0
Multi   0.566965932913728   0
Multi   3.23214108121878   0
Multi   3.42460566380714   0
Multi   2.77764780769061   0
Single   2.51893063192991   0
Single   1.49668082455743   0
Multi   2.60706794366608   0
Single   2.97711675187152   22
Multi   0.452793558648048   0
Multi   2.45784072746405   0
Single   2.12081313883392   0
Multi   0.325691054509887   0
Multi   4.66638390002828   0
Multi   4.24944816251278   0
Multi   4.25062060957982   0
Multi   3.42098580069261   0
Multi   3.95670947446472   0
Single   3.09022157591607   3
Multi   4.82932393355914   0
Multi   0.951571891084547   0
Multi   3.66896876035969   0
Single   2.03943844207104   2
Single   3.16887677807312   8
Multi   4.72994337777853   0
Multi   4.78392959515176   0
Multi   0.435495645871004   0
Multi   4.10522481412272   0
Multi   4.65650174090676   0
Multi   3.47621621168557   0
Multi   0.843765976651365   0
Multi   3.73190266543508   0
Multi   4.17912384463332   0
Single   1.22632285456181   1
Single   1.3342078279949   5
Multi   0.967615567273802   0
Multi   0.0177886145331128   0
Single   3.62891742471605   7
Multi   1.21420014872198   0
Multi   2.91883895225585   0
Multi   0.51307289348725   0
Multi   0.981902305812075   0
Multi   3.44256010405403   0
Multi   2.0927821191574   0
Single   3.17754070284658   1
Multi   0.142377827460719   0
Single   2.3380212592461   3
Single   1.59286684799204   48
Single   2.77453022142754   3
Multi   4.0979666897924   0
Single   0.706710270450057   1
Multi   4.68777489679389   0
Single   3.3082202396796   1
Multi   4.37175232864361   0
Multi   4.40045493623934   0
Multi   2.94599708058802   0
Multi   3.73356833857602   0
Multi   3.88754431266865   0
Multi   3.65730791376425   0
Multi   4.30135141128918   0
Multi   4.22425836268392   0
Multi   4.79105497924007   0
Multi   0.569172077270866   0
Multi   1.53233080840229   0
Multi   0.16268495424762   0
Single   2.21175365500425   5
Multi   4.46058967104621   0
Multi   4.48126714610657   0
Multi   3.12471942635465   2
Single   4.43251026202083   9
Single   1.94142981230794   29
Multi   1.07591255622781   0
Single   2.07454953167612   46
Multi   3.01395775329969   0
Multi   3.46372111546268   0
Single   3.5014676597084   12
Multi   3.18325102766332   0
Single   0.675368738855546   1
Multi   3.37074440575311   0
Multi   0.974283758897527   0
Multi   5.09982556269162   0
Multi   3.28052682052681   0
Multi   0.159086567249933   0
Single   1.01969955129859   1
Multi   4.8098085531554   0
Multi   3.59008298675228   0
Single   2.38136039597249   0
Multi   4.48319209327228   0
Multi   4.15678097813297   0
Multi   4.6924999068831   0
Multi   5.41243457822687   0
Multi   4.78374447486635   0
Multi   3.52339160637619   0
Single   3.39625494709856   19
Multi   5.33216948145432   0
Multi   3.89626225686283   0
Single   0.158675918742308   1
Single   3.5032426383566   27
Multi   3.76991515164352   0
Multi   5.50662323397894   0
Multi   1.99238750548976   0
Multi   4.55772887816194   0
Multi   3.65376779572191   0
Multi   3.65368817101043   0
Single   0.36849728716208   0
Single   1.64551212655823   0
Multi   4.79884289596928   0
Multi   3.12095988382804   0
Multi   1.5217229991811   0
Single   0.548182492554486   0
Multi   3.36206361848117   0
Single   0.286283144785762   0
Single   1.17078617280044   0
Multi   4.72956862432007   0
Multi   2.81402621455269   0
Multi   2.43697632911014   0
Multi   0.92030355806996   0
Single   1.63736886288813   4
Multi   4.29050751267649   0
Multi   3.86488034170451   1
Single   1.34638526099691   0
Multi   4.84901689768046   0
Multi   5.31050448381953   0
Multi   4.31304930932621   0
Multi   2.84668718562062   0
Multi   4.81910046624287   0
Multi   4.77648592399689   0
Single   1.70805740724076   0
Multi   4.61928658332056   0
Multi   4.62733938807438   0
Single   0.417003223961963   3
Single   2.45766376940427   12
Multi   5.35159824170383   0
Multi   3.73485572949067   0
Multi   3.70181338513998   0
Multi   3.79168770654177   0
Multi   0.14861758551987   0
Multi   4.48501462292814   0
Multi   4.64561767111022   0
Single   2.6218916683198   2
Multi   4.88218118214528   0
Multi   3.19415749162916   0
Multi   1.40364149304284   0
Single   2.84987203654603   0
Single   0.0943687464905862   0
Single   3.12891812816201   2
Multi   4.16947127809986   0
Multi   3.27501958476323   0
Multi   1.31561508834125   0
Single   3.00375423760704   1
Single   1.6784732941268   0
Multi   5.13871709053226   0
Multi   3.64775428886882   0
Multi   3.51944371985908   0
Multi   4.0484729234762   0
Multi   0.237878794471171   0
Single   3.82701787703574   57
Single   4.13096369682152   1
Multi   5.41144162200489   0
Multi   5.21405602517213   0
Single   2.98507630844211   12
Multi   4.96638438100467   0
Multi   5.4135766613549   0
Multi   4.41609310163471   0
Multi   4.76693838907733   0
Single   4.14831923026389   4
Multi   4.77110780541692   0
Multi   4.06486568846485   0
Multi   4.42952384601451   0
Single   2.95733722642963   0
Multi   4.08107026140217   0
Multi   4.83538419926371   0
Multi   5.09164811016472   0
Single   1.12010872092964   5
Multi   0.513270117329179   0
Multi   0.543511522616814   0
Multi   5.086100091457   0
Single   2.95724946389008   7
Multi   4.78782849557411   0
Multi   4.18253144207621   0
Multi   3.43406895567579   0
Multi   0.503184299776202   0
Multi   2.01462778081551   0
Single   0.194503660213106   0
Single   1.44701982137923   0
Multi   1.39681032975323   0
Single   1.8324522850354   0
Single   0.921718535969744   0
Multi   0.853377494736769   0
Single   1.55037436539425   0
Multi   4.48974555029052   0
Multi   4.42500138600246   0
Single   0.605615907796331   3
Multi   0.817301174097144   0
Multi   1.07348878137154   0
Multi   1.4574371080327   0
Single   0.181859061121326   0
Single   0.10357329653886   1
Multi   3.16197448670261   0
Single   2.26456079262032   0
Single   1.38461952439258   0
Single   1.93040465518476   0
Multi   3.04165796282308   0
Multi   2.72230619977301   0
Multi   0.631503015512132   0
Single   1.00959580243434   13
Single   0.6809314588105   0
Multi   0.933374681100582   0
Multi   1.52582322100307   0
Multi   2.24386656580116   0
Multi   0.88040921833864   0
Multi   0.973764899364343   0
Single   3.30591711398881   0
Multi   0.279719984929252   0
Multi   1.02997755415003   0
Multi   0.729525804028826   0
Multi   2.92739780702284   0
Single   1.10901332792723   14
Multi   1.10281744961757   0
Multi   0.15208619147813   0
Multi   0.63983358486598   0
Single   1.92432707814317   0
Multi   2.24632235290799   0
Single   0.731235975561327   0
Multi   3.38706472790728   0
Single   0.115170200079129   0
Single   0.405917315978383   0
Multi   0.743284784558328   0
Single   0.206613855771588   0
Single   0.823766136732808   0
Multi   0.330262447737541   0
Multi   1.69497367820157   0
Multi   3.03293615931367   0
Multi   0.175831403649427   0
Multi   1.72236507953771   0
Single   1.44129569744569   10
Multi   1.44349529284126   0
Multi   0.222786561771221   0
Single   1.60866605059666   0
Multi   1.23067634231356   0
Multi   5.23392108051683   0
Multi   4.58727534700045   0
Multi   4.27157332265928   0
Single   2.49597240211116   0
Multi   1.95402129139046   0
Single   0.656693677919441   0
Single   4.3703841544219   3
Single   1.7831776746291   0
Single   3.5102053642652   16
Multi   2.10038356370637   0
Multi   3.45570637727985   0
Multi   1.86499229609941   0
Multi   1.11158219843292   0
Multi   2.0311804615695   0
Multi   4.44441216668099   0
Multi   3.83010971401047   0
Multi   2.36139693170826   0
Single   0.641127389502402   0
Single   0.22144346965994   0
Multi   3.16739876156234   0
Multi   4.52890072464077   0
Single   0.138180992397638   0
Multi   0.776575020602344   0
Single   0.876534859513423   0
Multi   1.99964818754955   0
Multi   2.99768801016065   0
Single   0.199154582787   0
Multi   0.829690076140165   0
Multi   1.17564214064258   0
Multi   0.359401862909311   0
Multi   2.84663973920591   0
Multi   2.75690291394668   0
Single   0.347130154740315   0
Single   2.09715637692737   0
Single   1.7810819077313   0
Multi   0.675633402646171   0
Multi   4.03650047714456   0
Multi   0.482376218237717   0
Multi   2.41266196854167   0
Single   0.68601160553694   0
Multi   3.85947405490125   0
Single   2.45805922836986   0
Multi   2.06978009220968   0
Single   0.56319915615915   0
Multi   2.92863963791298   0
Multi   1.81837829238565   0
Multi   2.35020217671541   0
Multi   5.00702523062003   0
Single   0.344632721166734   0
Multi   1.98437109251739   0
Multi   0.949165452005538   0
Multi   2.83642516910337   0
Single   0.445830588420777   0
Multi   2.44184223735387   0
Multi   1.73406591718803   0
Single   1.03528214828078   14
Single   0.815394289383864   0
Multi   0.414995409429888   0
Single   3.55900544431772   4
Multi   4.20134878287685   0
Single   2.91943650122693   10
Single   3.48827630992158   0
Multi   0.736687023067652   0
Single   0.17205381207494   0
Multi   4.50516445827596   0
Single   1.87003866253343   0
Multi   0.413823838782107   0
Multi   0.555161798296582   0
Multi   4.07205753568125   0
Multi   0.973719353272885   0
Multi   3.68700752850993   0
Multi   4.72687191190298   0
Multi   2.83637772988818   0
